paper_id,dblp_key,congress,level,area,year,window,doi,status
P0526888,conf/miccai/HuangCSSLK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05870-6_1,found_no_affiliation_country
P0526889,conf/miccai/HuangCWWCG25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_55,found_no_affiliation_country
P0526890,conf/miccai/HuangCZCLFS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_5,found_no_affiliation_country
P0526891,conf/miccai/HuangFGLWG25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_60,found_no_affiliation_country
P0526892,conf/miccai/HuangGLYXYL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05182-0_42,found_no_affiliation_country
P0526894,conf/miccai/HuangHZHY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_25,found_no_affiliation_country
P0526895,conf/miccai/HuangKAYXM25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_58,found_no_affiliation_country
P0526897,conf/miccai/HuangLCZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_37,found_no_affiliation_country
P0526898,conf/miccai/HuangLCZFS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04981-0_41,found_no_affiliation_country
P0526901,conf/miccai/HuangSJTM25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_13,found_no_affiliation_country
P0526902,conf/miccai/HuangWLLGRS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04947-6_46,found_no_affiliation_country
P0526905,conf/miccai/HuangXDDYZN25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_61,found_no_affiliation_country
P0526906,conf/miccai/HuangXYBH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_44,found_no_affiliation_country
P0526907,conf/miccai/HuangZFZGZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_57,found_no_affiliation_country
P0526908,conf/miccai/HuangZHFYY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_4,found_no_affiliation_country
P0526910,conf/miccai/HuangZZY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_2,found_no_affiliation_country
P0526911,conf/miccai/HuySTXCNGLPFLGTHVLP25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_46,found_no_affiliation_country
P0526914,conf/miccai/HwangRKVC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_28,found_no_affiliation_country
P0526922,conf/miccai/IranzoBTM25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_18,found_no_affiliation_country
P0526923,conf/miccai/IslamEC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_57,found_no_affiliation_country
P0526924,conf/miccai/IslamNDANBR25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_34,found_no_affiliation_country
P0526926,conf/miccai/JabareenYLTL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-06774-6_1,found_no_affiliation_country
P0526933,conf/miccai/JangKKSP25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04981-0_51,found_no_affiliation_country
P0526934,conf/miccai/JangLNK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05185-1_45,found_no_affiliation_country
P0526939,conf/miccai/JeonYFKF25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_36,found_no_affiliation_country
P0526940,conf/miccai/JeongCL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04947-6_38,found_no_affiliation_country
P0526943,conf/miccai/JeongYSKPK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_43,found_no_affiliation_country
P0526944,conf/miccai/JiGLJY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_9,found_no_affiliation_country
P0526946,conf/miccai/JiangCSZJFWL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_32,found_no_affiliation_country
P0526947,conf/miccai/JiangHCXSFWZW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05185-1_38,found_no_affiliation_country
P0526948,conf/miccai/JiangLLPPYYWC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_10,found_no_affiliation_country
P0526949,conf/miccai/JiangP25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04947-6_13,found_no_affiliation_country
P0526950,conf/miccai/JiangYZCY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_49,found_no_affiliation_country
P0526955,conf/miccai/JinXGSYSHG25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_29,found_no_affiliation_country
P0526956,conf/miccai/JohamTHU25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05185-1_22,found_no_affiliation_country
P0526957,conf/miccai/JoshiOGKKDL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_59,found_no_affiliation_country
P0526959,conf/miccai/JoutardSSAP25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_27,found_no_affiliation_country
P0526960,conf/miccai/JuZZLZKG25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_13,found_no_affiliation_country
P0526961,conf/miccai/JunayedVWNN25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_35,found_no_affiliation_country
P0526962,conf/miccai/JungLK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_45,found_no_affiliation_country
P0526963,conf/miccai/JungPK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05182-0_18,found_no_affiliation_country
P0526970,conf/miccai/KalantariOAREMRBMB25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_53,found_no_affiliation_country
P0526971,conf/miccai/KaletaSMDKS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_38,found_no_affiliation_country
P0526973,conf/miccai/KampenRHCKDS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-06593-3_19,found_no_affiliation_country
P0526975,conf/miccai/KangAK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04947-6_3,found_no_affiliation_country
P0526976,conf/miccai/KangGZHLL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_11,found_no_affiliation_country
P0526981,conf/miccai/KannanLC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_15,found_no_affiliation_country
P0526983,conf/miccai/KaramiHARON25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_9,found_no_affiliation_country
P0526984,conf/miccai/KaraogluJANBL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_30,found_no_affiliation_country
P0526985,conf/miccai/KarasikovDKCHBTO25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_55,found_no_affiliation_country
P0526987,conf/miccai/KatoMSTKI25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_36,found_no_affiliation_country
P0526993,conf/miccai/KhlautFTPBMD25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_41,found_no_affiliation_country
P0526994,conf/miccai/KhosraviHWRFX25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_65,found_no_affiliation_country
P0526997,conf/miccai/KimGPM25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_58,found_no_affiliation_country
P0526999,conf/miccai/KimHK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04947-6_62,found_no_affiliation_country
P0527000,conf/miccai/KimJKHAH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_38,found_no_affiliation_country
P0527001,conf/miccai/KimJNMLN25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_22,found_no_affiliation_country
P0527002,conf/miccai/KimJRP25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05185-1_47,found_no_affiliation_country
P0527003,conf/miccai/KimKK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_51,found_no_affiliation_country
P0527004,conf/miccai/KimKMYN25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_45,found_no_affiliation_country
P0527005,conf/miccai/KimLK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_37,found_no_affiliation_country
P0527007,conf/miccai/KimPJJW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_50,found_no_affiliation_country
P0527008,conf/miccai/KimSKCJY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_53,found_no_affiliation_country
P0527010,conf/miccai/KimTFJJA25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_56,found_no_affiliation_country
P0527015,conf/miccai/KlausmannRRMYGP25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_9,found_no_affiliation_country
P0527017,conf/miccai/KnolleMRKG25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-16128-4_3,found_no_affiliation_country
P0527018,conf/miccai/KoYBLC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05182-0_55,found_no_affiliation_country
P0527020,conf/miccai/KohLCKYLK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-06774-6_2,found_no_affiliation_country
P0527023,conf/miccai/KollerathuBRTWV25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-13961-0_11,found_no_affiliation_country
P0527024,conf/miccai/KongPYLCWWFS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_48,found_no_affiliation_country
P0527028,conf/miccai/KovacsSWEBTNLJMFG25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_12,found_no_affiliation_country
P0527029,conf/miccai/KrikorianP25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-16365-3_16,found_no_affiliation_country
P0527031,conf/miccai/KrishnamoorthyZFPJK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_47,found_no_affiliation_country
P0527032,conf/miccai/KrsickaK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-06774-6_25,found_no_affiliation_country
P0527038,conf/miccai/KulkarniITPCJLAL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-16370-7_13,found_no_affiliation_country
P0527039,conf/miccai/KumaralingamSHANPLML25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04981-0_37,found_no_affiliation_country
P0527040,conf/miccai/KumariS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04981-0_4,found_no_affiliation_country
P0527041,conf/miccai/KumariSS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_26,found_no_affiliation_country
P0527046,conf/miccai/KwonKSB25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_18,found_no_affiliation_country
P0527047,conf/miccai/LaiLCCZW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_22,found_no_affiliation_country
P0527049,conf/miccai/LanCYXZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_15,found_no_affiliation_country
P0527050,conf/miccai/LanfrediZFBKKRMRS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_30,found_no_affiliation_country
P0527051,conf/miccai/LangOSLBS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_57,found_no_affiliation_country
P0527052,conf/miccai/LasloGLRMJB25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-16128-4_7,found_no_affiliation_country
P0527059,conf/miccai/LeXTYF25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_37,found_no_affiliation_country
P0527060,conf/miccai/LeZGSWOWNRH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_65,found_no_affiliation_country
P0527062,conf/miccai/LeeCKDSSLYK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04981-0_56,found_no_affiliation_country
P0527068,conf/miccai/LeeJLSKNJSK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_48,found_no_affiliation_country
P0527069,conf/miccai/LeeKCEJSC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_27,found_no_affiliation_country
P0527070,conf/miccai/LeeKKK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_32,found_no_affiliation_country
P0527076,conf/miccai/LeePRSK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05870-6_9,found_no_affiliation_country
P0527077,conf/miccai/LeePYL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_52,found_no_affiliation_country
P0527078,conf/miccai/LeeXKKDSSDLGY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_21,found_no_affiliation_country
P0527079,conf/miccai/LeeYCO25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05870-6_6,found_no_affiliation_country
P0527080,conf/miccai/LeeYKLYY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_41,found_no_affiliation_country
P0527081,conf/miccai/LeiTDCZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_31,found_no_affiliation_country
P0527083,conf/miccai/LiAFFSXY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_15,found_no_affiliation_country
P0527086,conf/miccai/LiCCSMMZBZLWGYYJ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_28,found_no_affiliation_country
P0527087,conf/miccai/LiCHGWZTLH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_3,found_no_affiliation_country
P0527088,conf/miccai/LiCLLTAZS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_36,found_no_affiliation_country
P0527089,conf/miccai/LiCZZY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_8,found_no_affiliation_country
P0527090,conf/miccai/LiDCYZZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_49,found_no_affiliation_country
P0527091,conf/miccai/LiDWYG25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_7,found_no_affiliation_country
P0527093,conf/miccai/LiDZZZMZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_37,found_no_affiliation_country
P0527094,conf/miccai/LiGJDMZGH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_62,found_no_affiliation_country
P0527095,conf/miccai/LiHCJWWZTFZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_50,found_no_affiliation_country
P0527096,conf/miccai/LiHDMLYZH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_46,found_no_affiliation_country
P0527097,conf/miccai/LiHLYWQZZLLH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_52,found_no_affiliation_country
P0527100,conf/miccai/LiHZLSJZLHL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_39,found_no_affiliation_country
P0527103,conf/miccai/LiJNJJKHSRBK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_46,found_no_affiliation_country
P0527104,conf/miccai/LiLBMSP25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05185-1_20,found_no_affiliation_country
P0527105,conf/miccai/LiLKWW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_53,found_no_affiliation_country
P0527108,conf/miccai/LiLMDH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_14,found_no_affiliation_country
P0527110,conf/miccai/LiLYSJ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_8,found_no_affiliation_country
P0527111,conf/miccai/LiLZMMWZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04981-0_33,found_no_affiliation_country
P0527113,conf/miccai/LiQWNTYZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_1,found_no_affiliation_country
P0527114,conf/miccai/LiRCLDPL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_50,found_no_affiliation_country
P0527115,conf/miccai/LiSFJJNWLSCSC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_64,found_no_affiliation_country
P0527117,conf/miccai/LiTCYLQCHD25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_13,found_no_affiliation_country
P0527118,conf/miccai/LiTCYY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04947-6_52,found_no_affiliation_country
P0527119,conf/miccai/LiWC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_6,found_no_affiliation_country
P0527120,conf/miccai/LiWGXCCB25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_35,found_no_affiliation_country
P0527121,conf/miccai/LiWWQWZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_48,found_no_affiliation_country
P0527122,conf/miccai/LiWYZYGLDZYWJ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_35,found_no_affiliation_country
P0527123,conf/miccai/LiWZJWSZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_61,found_no_affiliation_country
P0527125,conf/miccai/LiXWHLLZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05185-1_60,found_no_affiliation_country
P0527127,conf/miccai/LiY25a,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04947-6_24,found_no_affiliation_country
P0527129,conf/miccai/LiYLBXT25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05162-2_36,found_no_affiliation_country
P0527131,conf/miccai/LiYZHY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_8,found_no_affiliation_country
P0527134,conf/miccai/LiZBLZXZSS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05182-0_5,found_no_affiliation_country
P0527136,conf/miccai/LiZQS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_21,found_no_affiliation_country
P0527137,conf/miccai/LiZSJHR25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05185-1_24,found_no_affiliation_country
P0527138,conf/miccai/LiZWL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_14,found_no_affiliation_country
P0527139,conf/miccai/LiZWWZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_58,found_no_affiliation_country
P0527140,conf/miccai/LiZYLWLZWW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_19,found_no_affiliation_country
P0527142,conf/miccai/LianZHQ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_4,found_no_affiliation_country
P0527143,conf/miccai/LiangCWZZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04981-0_11,found_no_affiliation_country
P0527144,conf/miccai/LiangDSCYTLCZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_27,found_no_affiliation_country
P0527145,conf/miccai/LiangHHZWGLCTM25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_16,found_no_affiliation_country
P0527146,conf/miccai/LiangLYT25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_30,found_no_affiliation_country
P0527147,conf/miccai/LiangQLWWDL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_54,found_no_affiliation_country
P0527149,conf/miccai/LiaoCXZMZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_1,found_no_affiliation_country
P0527150,conf/miccai/LiaoHZFZX25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_63,found_no_affiliation_country
P0527151,conf/miccai/LiaoJHZEH25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05141-7_22,found_no_affiliation_country
P0527152,conf/miccai/LiaoZASBIKAS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_62,found_no_affiliation_country
P0527153,conf/miccai/LigeroLWNTK25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_2,found_no_affiliation_country
P0527154,conf/miccai/LimL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_32,found_no_affiliation_country
P0527155,conf/miccai/LinC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_65,found_no_affiliation_country
P0527156,conf/miccai/LinGL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-06593-3_21,found_no_affiliation_country
P0527157,conf/miccai/LinJLW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_17,found_no_affiliation_country
P0527158,conf/miccai/LinLGYMW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_63,found_no_affiliation_country
P0527159,conf/miccai/LinZHWLCTW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05185-1_16,found_no_affiliation_country
P0527161,conf/miccai/LippenszkyYAR25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-06593-3_2,found_no_affiliation_country
P0527162,conf/miccai/LiuAAPLPZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_44,found_no_affiliation_country
P0527164,conf/miccai/LiuCWFYCZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_50,found_no_affiliation_country
P0527167,conf/miccai/LiuGLLGXNSZHXZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_35,found_no_affiliation_country
P0527168,conf/miccai/LiuGLWQWJ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_42,found_no_affiliation_country
P0527174,conf/miccai/LiuHXZPWSWW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_21,found_no_affiliation_country
P0527175,conf/miccai/LiuLGDFX25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_32,found_no_affiliation_country
P0527178,conf/miccai/LiuLWLY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_17,found_no_affiliation_country
P0527179,conf/miccai/LiuLYDSYBNS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_32,found_no_affiliation_country
P0527181,conf/miccai/LiuMW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04981-0_54,found_no_affiliation_country
P0527182,conf/miccai/LiuPX25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_51,found_no_affiliation_country
P0527183,conf/miccai/LiuRRGL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_27,found_no_affiliation_country
P0527185,conf/miccai/LiuTYXY25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_19,found_no_affiliation_country
P0527189,conf/miccai/LiuWJLOC25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_8,found_no_affiliation_country
P0527190,conf/miccai/LiuWXWZW25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_52,found_no_affiliation_country
P0527191,conf/miccai/LiuXCZWML25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_56,found_no_affiliation_country
P0527192,conf/miccai/LiuYHSSPV25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05325-1_39,found_no_affiliation_country
P0527193,conf/miccai/LiuYLCLXS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_30,found_no_affiliation_country
P0527196,conf/miccai/LiuYZGCZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05127-1_55,found_no_affiliation_country
P0527197,conf/miccai/LiuZGLGCZ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-05169-1_5,found_no_affiliation_country
P0527199,conf/miccai/LiuZSZGDX25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04971-1_44,found_no_affiliation_country
P0527200,conf/miccai/LiuZYGL25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_30,found_no_affiliation_country
P0527203,conf/miccai/LongLG25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04965-0_30,found_no_affiliation_country
P0527204,conf/miccai/LongYXYTS25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04937-7_5,found_no_affiliation_country
P0527207,conf/miccai/LouPYJ25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04984-1_38,found_no_affiliation_country
P0527210,conf/miccai/LucassenMLBBV25,MICCAI,A,IA / ML,2025,2021-2025,10.1007/978-3-032-04978-0_48,found_no_affiliation_country
